attendance,away_final_score,away_team,date,g_id,home_final_score,home_team,umpire_1B,umpire_2B,umpire_3B,umpire_HP,venue_name,weather,wind
32170.0,3.0,nyn,2018-06-15,201801027,7.0,ari,Mike Estabrook,Jim Reynolds,Bruce Dreckman,Chad Fairchild,Chase Field,"77 degrees, roof closed","0 mph, None"
40945.0,2.0,phi,2018-06-15,201801028,13.0,mil,Jeff Nelson,Laz Diaz,Manny Gonzalez,Andy Fletcher,Miller Park,"76 degrees, clear","14 mph, In from LF"
41497.0,9.0,sdn,2018-06-15,201801029,3.0,atl,Doug Eddings,Nick Mahrley,Mark Ripperger,Joe West,SunTrust Park,"85 degrees, partly cloudy","5 mph, In from RF"
53433.0,2.0,sfn,2018-06-15,201801030,3.0,lan,Dan Bellino,Adam Hamari,Tom Hallion,Phil Cuzzi,Dodger Stadium,"71 degrees, clear","5 mph, Out to RF"
45112.0,0.0,tba,2018-06-15,201801031,5.0,nya,Jerry Meals,Chris Segal,Gabe Morales,Ed Hickox,Yankee Stadium,"74 degrees, clear","10 mph, In from RF"
29633.0,5.0,was,2018-06-15,201801032,6.0,tor,Roberto Ortiz,Jeff Kellogg,Quinn Wolcott,James Hoye,Rogers Centre,"75 degrees, clear","3 mph, In from RF"
19185.0,4.0,ana,2018-06-16,201801033,6.0,oak,Mark Carlson,Brian Knight,Pat Hoberg,Nic Lentz,Oakland Coliseum,"67 degrees, sunny","11 mph, Out to RF"
44151.0,0.0,bos,2018-06-16,201801034,1.0,sea,Vic Carapazza,Tony Randazzo,Bill Welke,Lance Barrett,Safeco Field,"74 degrees, clear","3 mph, Out to RF"
47168.0,6.0,chn,2018-06-16,201801035,3.0,sln,Scott Barry,Carlos Torres,Paul Nauert,Tom Woodring,Busch Stadium,"92 degrees, clear","10 mph, In from RF"
27479.0,2.0,cin,2018-06-16,201801036,6.0,pit,Tim Timmons,Rob Drake,Mike Winters,Mike Muchlinski,PNC Park,"85 degrees, sunny","4 mph, Out to LF"
23468.0,2.0,col,2018-06-16,201801037,5.0,tex,Alan Porter,Angel Hernandez,Bill Miller,Todd Tichenor,Globe Life Park in Arlington,"92 degrees, partly cloudy","16 mph, R to L"
23195.0,7.0,det,2018-06-16,201801038,5.0,cha,Stu Scheurwater,Eric Cooper,Gary Cederstrom,Cory Blaser,Guaranteed Rate Field,"81 degrees, partly cloudy","11 mph, In from LF"
20657.0,10.0,hou,2018-06-16,201801039,2.0,kca,John Tumpane,Mike DiMuro,Jeremie Rehak,Mark Wegner,Kauffman Stadium,"93 degrees, sunny","15 mph, R to L"
23948.0,5.0,mia,2018-06-16,201801040,4.0,bal,Chris Conroy,Brian O'Nora,Fieldin Culbreth,CB Bucknor,Oriole Park at Camden Yards,"85 degrees, sunny","4 mph, Out to RF"
30282.0,9.0,min,2018-06-16,201801041,3.0,cle,D.J. Reyburn,Ryan Blakney,Sam Holbrook,Jim Wolf,Progressive Field,"79 degrees, cloudy","6 mph, L to R"
31824.0,5.0,nyn,2018-06-16,201801042,1.0,ari,Jim Reynolds,Bruce Dreckman,Chad Fairchild,Mike Estabrook,Chase Field,"75 degrees, roof closed","0 mph, None"
40531.0,4.0,phi,2018-06-16,201801043,1.0,mil,Laz Diaz,Manny Gonzalez,Andy Fletcher,Jeff Nelson,Miller Park,"79 degrees, sunny","7 mph, In from CF"
41916.0,0.0,sdn,2018-06-16,201801044,1.0,atl,Nick Mahrley,Mark Ripperger,Joe West,Doug Eddings,SunTrust Park,"89 degrees, partly cloudy","6 mph, L to R"
53706.0,1.0,sfn,2018-06-16,201801045,3.0,lan,Adam Hamari,Tom Hallion,Phil Cuzzi,Dan Bellino,Dodger Stadium,"68 degrees, cloudy","9 mph, L to R"
46249.0,1.0,tba,2018-06-16,201801046,4.0,nya,Chris Segal,Gabe Morales,Ed Hickox,Jerry Meals,Yankee Stadium,"81 degrees, sunny","6 mph, L to R"
36044.0,0.0,was,2018-06-16,201801047,2.0,tor,Jeff Kellogg,Quinn Wolcott,James Hoye,Roberto Ortiz,Rogers Centre,"81 degrees, sunny","10 mph, Out to CF"
21217.0,5.0,ana,2018-06-17,201801048,6.0,oak,Brian Knight,Pat Hoberg,Nic Lentz,Mark Carlson,Oakland Coliseum,"68 degrees, cloudy","8 mph, Out to RF"
46462.0,9.0,bos,2018-06-17,201801049,3.0,sea,Tony Randazzo,Bill Welke,Lance Barrett,Vic Carapazza,Safeco Field,"76 degrees, sunny","6 mph, Out to CF"
46214.0,0.0,chn,2018-06-17,201801050,5.0,sln,Carlos Torres,Paul Nauert,Tom Woodring,Scott Barry,Busch Stadium,"94 degrees, clear","11 mph, Out to LF"
23042.0,8.0,cin,2018-06-17,201801051,6.0,pit,Rob Drake,Mike Winters,Mike Muchlinski,Tim Timmons,PNC Park,"86 degrees, partly cloudy","4 mph, R to L"
25513.0,12.0,col,2018-06-17,201801052,13.0,tex,Angel Hernandez,Bill Miller,Todd Tichenor,Alan Porter,Globe Life Park in Arlington,"88 degrees, cloudy","8 mph, In from CF"
26746.0,3.0,det,2018-06-17,201801053,1.0,cha,Eric Cooper,Gary Cederstrom,Cory Blaser,Stu Scheurwater,Guaranteed Rate Field,"92 degrees, partly cloudy","10 mph, Out to CF"
22326.0,7.0,hou,2018-06-17,201801054,4.0,kca,Mike DiMuro,Jeremie Rehak,Mark Wegner,John Tumpane,Kauffman Stadium,"93 degrees, partly cloudy","14 mph, R to L"
21421.0,4.0,mia,2018-06-17,201801055,10.0,bal,Brian O'Nora,Fieldin Culbreth,CB Bucknor,Chris Conroy,Oriole Park at Camden Yards,"88 degrees, sunny","3 mph, R to L"
27128.0,1.0,min,2018-06-17,201801056,4.0,cle,Ryan Blakney,Sam Holbrook,Jim Wolf,D.J. Reyburn,Progressive Field,"88 degrees, sunny","7 mph, Out to RF"
47907.0,5.0,nyn,2018-06-17,201801057,3.0,ari,Bruce Dreckman,Chad Fairchild,Mike Estabrook,Jim Reynolds,Chase Field,"75 degrees, roof closed","0 mph, None"
40985.0,10.0,phi,2018-06-17,201801058,9.0,mil,Manny Gonzalez,Andy Fletcher,Jeff Nelson,Laz Diaz,Miller Park,"87 degrees, partly cloudy","11 mph, R to L"
40251.0,1.0,sdn,2018-06-17,201801059,4.0,atl,Mark Ripperger,Joe West,Doug Eddings,Nick Mahrley,SunTrust Park,"87 degrees, partly cloudy","3 mph, In from LF"
49541.0,4.0,sfn,2018-06-17,201801060,1.0,lan,Tom Hallion,Phil Cuzzi,Dan Bellino,Adam Hamari,Dodger Stadium,"65 degrees, cloudy","5 mph, Out to CF"
46400.0,3.0,tba,2018-06-17,201801061,1.0,nya,Gabe Morales,Ed Hickox,Jerry Meals,Chris Segal,Yankee Stadium,"90 degrees, sunny","9 mph, R to L"
35146.0,6.0,was,2018-06-17,201801062,8.0,tor,Quinn Wolcott,James Hoye,Roberto Ortiz,Jeff Kellogg,Rogers Centre,"79 degrees, sunny","4 mph, Out to CF"
33809.0,7.0,ari,2018-06-18,201801063,4.0,ana,Jerry Layne,Jordan Baker,Vic Carapazza,Greg Gibson,Angel Stadium of Anaheim,"70 degrees, clear","6 mph, Out to CF"
17271.0,2.0,cha,2018-06-18,201801064,6.0,cle,Ryan Additon,Will Little,Ted Barrett,Lance Barksdale,Progressive Field,"89 degrees, cloudy","13 mph, Out to RF"
36743.0,5.0,mia,2018-06-18,201801065,4.0,sfn,Andy Fletcher,Jansen Visconti,Laz Diaz,Manny Gonzalez,AT&T Park,"61 degrees, partly cloudy","13 mph, Out to CF"
10672.0,0.0,mil,2018-06-18,201801066,1.0,pit,David Rackley,Hunter Wendelstedt,Chris Guccione,Larry Vanover,PNC Park,"89 degrees, partly cloudy","15 mph, Out to LF"
42723.0,4.0,nya,2018-06-18,201801067,2.0,was,Ed Hickox,Jerry Meals,Chris Segal,Gabe Morales,Nationals Park,"88 degrees, partly cloudy","10 mph, Out to CF"
33815.0,12.0,nyn,2018-06-18,201801068,2.0,col,Bill Welke,Lance Barrett,Adam Hamari,Tony Randazzo,Coors Field,"72 degrees, partly cloudy","10 mph, In from CF"
22083.0,5.0,sln,2018-06-18,201801069,6.0,phi,Gary Cederstrom,Cory Blaser,Stu Scheurwater,Eric Cooper,Citizens Bank Park,"89 degrees, partly cloudy","14 mph, Out to CF"
34151.0,4.0,tba,2018-06-18,201801070,5.0,hou,Pat Hoberg,Nic Lentz,Gerry Davis,Brian Knight,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
18319.0,6.0,tex,2018-06-18,201801071,3.0,kca,Bruce Dreckman,Chad Fairchild,Mike Estabrook,Alfonso Marquez,Kauffman Stadium,"90 degrees, clear","14 mph, R to L"
33088.0,4.0,ari,2018-06-19,201801072,5.0,ana,Jordan Baker,Vic Carapazza,Greg Gibson,Jerry Layne,Angel Stadium of Anaheim,"71 degrees, clear","10 mph, Out to CF"
32466.0,11.0,atl,2018-06-19,201801073,4.0,tor,Mike Winters,Mike Muchlinski,Tim Timmons,Rob Drake,Rogers Centre,"68 degrees, partly cloudy","5 mph, L to R"
33391.0,7.0,bal,2018-06-19,201801074,9.0,was,Jerry Meals,Chris Segal,Gabe Morales,Ed Hickox,Nationals Park,"83 degrees, partly cloudy","7 mph, In from LF"
28550.0,2.0,bos,2018-06-19,201801075,6.0,min,Jeff Nelson,Tom Woodring,Scott Barry,Carlos Torres,Target Field,"69 degrees, overcast","8 mph, In from LF"
20394.0,3.0,cha,2018-06-19,201801076,6.0,cle,Will Little,Ted Barrett,Lance Barksdale,Ryan Additon,Progressive Field,"76 degrees, partly cloudy","20 mph, In from RF"
31085.0,5.0,det,2018-06-19,201801077,9.0,cin,Sam Holbrook,Jim Wolf,D.J. Reyburn,Ryan Blakney,Great American Ball Park,"91 degrees, partly cloudy","5 mph, Varies"
39273.0,4.0,lan,2018-06-19,201801078,3.0,chn,Jeremie Rehak,Chad Whitson,Adrian Johnson,Tripp Gibson III,Wrigley Field,"73 degrees, partly cloudy","5 mph, In from RF"
40409.0,1.0,lan,2018-06-19,201801079,2.0,chn,Chad Whitson,Adrian Johnson,Jeremie Rehak,Brian Gorman,Wrigley Field,"68 degrees, cloudy","8 mph, L to R"
37242.0,3.0,mia,2018-06-19,201801080,6.0,sfn,Jansen Visconti,Laz Diaz,Manny Gonzalez,Andy Fletcher,AT&T Park,"58 degrees, partly cloudy","17 mph, Out to CF"
14152.0,3.0,mil,2018-06-19,201801081,2.0,pit,Hunter Wendelstedt,Chris Guccione,Larry Vanover,David Rackley,PNC Park,"80 degrees, cloudy","9 mph, Out to RF"
29710.0,8.0,nyn,2018-06-19,201801082,10.0,col,Lance Barrett,Adam Hamari,Tony Randazzo,Bill Welke,Coors Field,"60 degrees, overcast","11 mph, In from CF"
37485.0,4.0,oak,2018-06-19,201801083,2.0,sdn,Sean Barber,Phil Cuzzi,Dan Bellino,Tom Hallion,Petco Park,"68 degrees, partly cloudy","13 mph, Out to RF"
45122.0,2.0,sea,2018-06-19,201801084,7.0,nya,James Hoye,Marvin Hudson,Kerwin Danley,Quinn Wolcott,Yankee Stadium,"88 degrees, clear","10 mph, Out to RF"
21122.0,7.0,sln,2018-06-19,201801085,6.0,phi,Cory Blaser,Stu Scheurwater,Eric Cooper,Gary Cederstrom,Citizens Bank Park,"88 degrees, clear","10 mph, L to R"
37414.0,2.0,tba,2018-06-19,201801086,1.0,hou,Nic Lentz,Gerry Davis,Brian Knight,Pat Hoberg,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
17789.0,4.0,tex,2018-06-19,201801087,1.0,kca,Chad Fairchild,Mike Estabrook,Alfonso Marquez,Bruce Dreckman,Kauffman Stadium,"84 degrees, partly cloudy","8 mph, R to L"
45563.0,4.0,atl,2018-06-20,201801088,5.0,tor,Mike Muchlinski,Tim Timmons,Rob Drake,Mike Winters,Rogers Centre,"68 degrees, sunny","8 mph, Out to CF"
32153.0,3.0,bal,2018-06-20,201801089,0.0,was,Chris Segal,Gabe Morales,Ed Hickox,Jerry Meals,Nationals Park,"82 degrees, partly cloudy","3 mph, Varies"
33153.0,1.0,bos,2018-06-20,201801090,4.0,min,Tom Woodring,Scott Barry,Carlos Torres,Jeff Nelson,Target Field,"77 degrees, partly cloudy","11 mph, In from CF"
23101.0,0.0,cha,2018-06-20,201801091,12.0,cle,Ted Barrett,Lance Barksdale,Ryan Additon,Will Little,Progressive Field,"70 degrees, overcast","5 mph, Out to LF"
19177.0,3.0,det,2018-06-20,201801092,5.0,cin,Jim Wolf,D.J. Reyburn,Ryan Blakney,Sam Holbrook,Great American Ball Park,"87 degrees, partly cloudy","7 mph, R to L"
41199.0,0.0,lan,2018-06-20,201801093,4.0,chn,Adrian Johnson,Tripp Gibson III,Brian Gorman,Chad Whitson,Wrigley Field,"71 degrees, cloudy","8 mph, In from CF"
35903.0,5.0,mia,2018-06-20,201801094,6.0,sfn,Laz Diaz,Manny Gonzalez,Andy Fletcher,Jansen Visconti,AT&T Park,"61 degrees, cloudy","13 mph, Out to CF"
38685.0,8.0,nyn,2018-06-20,201801095,10.0,col,Adam Hamari,Tony Randazzo,Bill Welke,Lance Barrett,Coors Field,"73 degrees, cloudy","11 mph, In from RF"
28225.0,12.0,oak,2018-06-20,201801096,4.0,sdn,Phil Cuzzi,Dan Bellino,Tom Hallion,Sean Barber,Petco Park,"70 degrees, partly cloudy","3 mph, L to R"
46047.0,5.0,sea,2018-06-20,201801097,7.0,nya,Marvin Hudson,Kerwin Danley,Quinn Wolcott,James Hoye,Yankee Stadium,"79 degrees, cloudy","12 mph, R to L"
26120.0,3.0,sln,2018-06-20,201801098,4.0,phi,Stu Scheurwater,Eric Cooper,Gary Cederstrom,Cory Blaser,Citizens Bank Park,"87 degrees, partly cloudy","7 mph, Out to RF"
43409.0,1.0,tba,2018-06-20,201801099,5.0,hou,Gerry Davis,Brian Knight,Pat Hoberg,Nic Lentz,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
19489.0,3.0,tex,2018-06-20,201801100,2.0,kca,Mike Estabrook,Alfonso Marquez,Bruce Dreckman,Chad Fairchild,Kauffman Stadium,"83 degrees, partly cloudy","4 mph, L to R"
20554.0,9.0,ari,2018-06-21,201801101,3.0,pit,Eric Cooper,Gary Cederstrom,Cory Blaser,Stu Scheurwater,PNC Park,"76 degrees, partly cloudy","7 mph, In from LF"
36868.0,2.0,bal,2018-06-21,201801102,4.0,was,Gabe Morales,Ed Hickox,Jerry Meals,Chris Segal,Nationals Park,"81 degrees, cloudy","7 mph, In from CF"
32631.0,9.0,bos,2018-06-21,201801103,2.0,min,Scott Barry,Carlos Torres,Jeff Nelson,Tom Woodring,Target Field,"72 degrees, partly cloudy","10 mph, In from CF"
19581.0,2.0,chn,2018-06-21,201801104,6.0,cin,Jeremie Rehak,Greg Gibson,Jerry Layne,Jordan Baker,Great American Ball Park,"76 degrees, overcast","5 mph, Varies"
44010.0,4.0,nyn,2018-06-21,201801105,6.0,col,Tony Randazzo,Bill Welke,Lance Barrett,Adam Hamari,Coors Field,"80 degrees, sunny","6 mph, Out to CF"
37497.0,0.0,sdn,2018-06-21,201801106,3.0,sfn,Brian Knight,Pat Hoberg,Nic Lentz,Gerry Davis,AT&T Park,"61 degrees, clear","16 mph, Out to CF"
46658.0,3.0,sea,2018-06-21,201801107,4.0,nya,Kerwin Danley,Quinn Wolcott,James Hoye,Marvin Hudson,Yankee Stadium,"80 degrees, partly cloudy","5 mph, L to R"
32764.0,3.0,sln,2018-06-21,201801108,11.0,mil,Tim Timmons,Rob Drake,Mike Winters,Mike Muchlinski,Miller Park,"71 degrees, roof closed","0 mph, None"
30416.0,5.0,tor,2018-06-21,201801109,8.0,ana,Manny Gonzalez,Andy Fletcher,Todd Tichenor,Laz Diaz,Angel Stadium of Anaheim,"72 degrees, clear","8 mph, Out to CF"
24843.0,2.0,ari,2018-06-22,201801110,1.0,pit,Gary Cederstrom,Cory Blaser,Stu Scheurwater,Eric Cooper,PNC Park,"69 degrees, cloudy","12 mph, In from CF"
37192.0,10.0,bal,2018-06-22,201801111,7.0,atl,Lance Barksdale,Ryan Additon,Will Little,Ted Barrett,SunTrust Park,"73 degrees, cloudy","8 mph, R to L"
25885.0,3.0,chn,2018-06-22,201801112,6.0,cin,Greg Gibson,Jerry Layne,Jordan Baker,Jeremie Rehak,Great American Ball Park,"71 degrees, overcast","6 mph, R to L"
30926.0,0.0,det,2018-06-22,201801113,10.0,cle,Quinn Wolcott,James Hoye,Marvin Hudson,Kerwin Danley,Progressive Field,"68 degrees, overcast","10 mph, Out to CF"
39357.0,1.0,kca,2018-06-22,201801114,0.0,hou,Bill Welke,Lance Barrett,Adam Hamari,Tony Randazzo,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
32565.0,5.0,lan,2018-06-22,201801115,2.0,nyn,Ed Hickox,Jerry Meals,Chris Segal,Gabe Morales,Citi Field,"70 degrees, cloudy","11 mph, R to L"
35468.0,3.0,mia,2018-06-22,201801116,11.0,col,Carlos Torres,Jeff Nelson,Tom Woodring,Scott Barry,Coors Field,"81 degrees, partly cloudy","5 mph, In from CF"
27252.0,1.0,nya,2018-06-22,201801117,2.0,tba,Dan Bellino,Tom Hallion,Sean Barber,Phil Cuzzi,Tropicana Field,"72 degrees, dome","0 mph, None"
1.0,11.0,oak,2018-06-22,201801118,2.0,cha,John Libka,Ryan Blakney,Sam Holbrook,Jim Wolf,Guaranteed Rate Field,"63 degrees, overcast","16 mph, L to R"
18323.0,4.0,oak,2018-06-22,201801119,6.0,cha,Ryan Blakney,Sam Holbrook,John Libka,D.J. Reyburn,Guaranteed Rate Field,"61 degrees, overcast","15 mph, L to R"
35630.0,12.0,phi,2018-06-22,201801120,2.0,was,Larry Vanover,David Rackley,Mark Wegner,Chris Guccione,Nationals Park,"68 degrees, drizzle","10 mph, In from RF"
40546.0,6.0,sdn,2018-06-22,201801121,2.0,sfn,Pat Hoberg,Nic Lentz,Gerry Davis,Brian Knight,AT&T Park,"67 degrees, clear","15 mph, Out to CF"
37342.0,10.0,sea,2018-06-22,201801122,14.0,bos,Alfonso Marquez,Bruce Dreckman,Chad Fairchild,Mike Estabrook,Fenway Park,"69 degrees, partly cloudy","9 mph, In from RF"
36275.0,1.0,sln,2018-06-22,201801123,2.0,mil,Rob Drake,Mike Winters,Mike Muchlinski,Tim Timmons,Miller Park,"71 degrees, roof closed","0 mph, None"
28004.0,8.0,tex,2018-06-22,201801124,1.0,min,Tripp Gibson III,Brian Gorman,Chad Whitson,Adrian Johnson,Target Field,"81 degrees, partly cloudy","6 mph, In from CF"
38028.0,1.0,tor,2018-06-22,201801125,2.0,ana,Andy Fletcher,Todd Tichenor,Laz Diaz,Manny Gonzalez,Angel Stadium,"77 degrees, clear","9 mph, Out to CF"
21121.0,7.0,ari,2018-06-23,201801126,2.0,pit,Cory Blaser,Stu Scheurwater,Eric Cooper,Gary Cederstrom,PNC Park,"77 degrees, overcast","12 mph, Out to LF"
40333.0,7.0,bal,2018-06-23,201801127,5.0,atl,Ryan Additon,Will Little,Ted Barrett,Lance Barksdale,SunTrust Park,"84 degrees, cloudy","10 mph, R to L"
36818.0,2.0,chn,2018-06-23,201801128,11.0,cin,Jerry Layne,Jordan Baker,Jeremie Rehak,Greg Gibson,Great American Ball Park,"79 degrees, partly cloudy","9 mph, Varies"
34435.0,1.0,det,2018-06-23,201801129,4.0,cle,James Hoye,Marvin Hudson,Kerwin Danley,Quinn Wolcott,Progressive Field,"73 degrees, partly cloudy","8 mph, L to R"
40028.0,3.0,kca,2018-06-23,201801130,4.0,hou,Lance Barrett,Adam Hamari,Tony Randazzo,Bill Welke,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
37705.0,8.0,lan,2018-06-23,201801131,3.0,nyn,Jerry Meals,Chris Segal,Gabe Morales,Ed Hickox,Citi Field,"65 degrees, cloudy","6 mph, In from CF"
39032.0,6.0,mia,2018-06-23,201801132,2.0,col,Jeff Nelson,Tom Woodring,Scott Barry,Carlos Torres,Coors Field,"82 degrees, partly cloudy","3 mph, Out to LF"
29831.0,0.0,nya,2018-06-23,201801133,4.0,tba,Tom Hallion,Sean Barber,Phil Cuzzi,Dan Bellino,Tropicana Field,"72 degrees, dome","0 mph, None"
20457.0,7.0,oak,2018-06-23,201801134,6.0,cha,Sam Holbrook,Jim Wolf,D.J. Reyburn,Ryan Blakney,Guaranteed Rate Field,"72 degrees, partly cloudy","3 mph, Out to CF"
40341.0,5.0,phi,2018-06-23,201801135,3.0,was,David Rackley,Mark Wegner,Chris Guccione,Larry Vanover,Nationals Park,"81 degrees, cloudy","7 mph, Out to CF"
40348.0,3.0,sdn,2018-06-23,201801136,5.0,sfn,Nic Lentz,Gerry Davis,Brian Knight,Pat Hoberg,AT&T Park,"83 degrees, sunny","10 mph, Out to CF"
36051.0,7.0,sea,2018-06-23,201801137,2.0,bos,Bruce Dreckman,Chad Fairchild,Mike Estabrook,Alfonso Marquez,Fenway Park,"60 degrees, cloudy","10 mph, In from CF"
35551.0,3.0,sln,2018-06-23,201801138,2.0,mil,Mike Winters,Mike Muchlinski,Tim Timmons,Rob Drake,Miller Park,"74 degrees, sunny","7 mph, In from LF"
23230.0,9.0,tex,2018-06-23,201801139,6.0,min,Brian Gorman,Chad Whitson,Adrian Johnson,Tripp Gibson III,Target Field,"78 degrees, cloudy","3 mph, Out to LF"
40612.0,4.0,tor,2018-06-23,201801140,1.0,ana,Todd Tichenor,Laz Diaz,Manny Gonzalez,Andy Fletcher,Angel Stadium,"68 degrees, partly cloudy","11 mph, R to L"
19207.0,3.0,ari,2018-06-24,201801141,0.0,pit,Stu Scheurwater,Eric Cooper,Gary Cederstrom,Cory Blaser,PNC Park,"77 degrees, cloudy","13 mph, R to L"
33794.0,3.0,bal,2018-06-24,201801142,7.0,atl,Will Little,Ted Barrett,Lance Barksdale,Ryan Additon,SunTrust Park,"88 degrees, cloudy","9 mph, R to L"
30508.0,6.0,chn,2018-06-24,201801143,8.0,cin,Jordan Baker,Jeremie Rehak,Greg Gibson,Jerry Layne,Great American Ball Park,"83 degrees, cloudy","9 mph, Out to LF"
31208.0,2.0,det,2018-06-24,201801144,12.0,cle,Marvin Hudson,Kerwin Danley,Quinn Wolcott,James Hoye,Progressive Field,"74 degrees, partly cloudy","8 mph, L to R"
41823.0,3.0,kca,2018-06-24,201801145,11.0,hou,Adam Hamari,Tony Randazzo,Bill Welke,Lance Barrett,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
34060.0,8.0,lan,2018-06-24,201801146,7.0,nyn,Chris Segal,Gabe Morales,Ed Hickox,Jerry Meals,Citi Field,"82 degrees, partly cloudy","10 mph, Out to LF"
34172.0,8.0,mia,2018-06-24,201801147,5.0,col,Tom Woodring,Scott Barry,Carlos Torres,Jeff Nelson,Coors Field,"57 degrees, cloudy","11 mph, Out to CF"
23667.0,6.0,nya,2018-06-24,201801148,7.0,tba,Sean Barber,Phil Cuzzi,Dan Bellino,Tom Hallion,Tropicana Field,"72 degrees, dome","0 mph, None"
21908.0,3.0,oak,2018-06-24,201801149,10.0,cha,Jim Wolf,D.J. Reyburn,Ryan Blakney,Sam Holbrook,Guaranteed Rate Field,"73 degrees, sunny","11 mph, L to R"
29314.0,6.0,phi,2018-06-24,201801150,8.0,was,Mark Wegner,Chris Guccione,Larry Vanover,David Rackley,Nationals Park,"83 degrees, partly cloudy","4 mph, In from LF"
39230.0,2.0,sdn,2018-06-24,201801151,3.0,sfn,Gerry Davis,Brian Knight,Pat Hoberg,Nic Lentz,AT&T Park,"72 degrees, partly cloudy","13 mph, Out to CF"
36274.0,0.0,sea,2018-06-24,201801152,5.0,bos,Chad Fairchild,Mike Estabrook,Alfonso Marquez,Bruce Dreckman,Fenway Park,"74 degrees, partly cloudy","5 mph, Out to RF"
39710.0,8.0,sln,2018-06-24,201801153,2.0,mil,Mike Muchlinski,Tim Timmons,Rob Drake,Mike Winters,Miller Park,"74 degrees, sunny","9 mph, Out to RF"
23633.0,0.0,tex,2018-06-24,201801154,2.0,min,Chad Whitson,Adrian Johnson,Tripp Gibson III,Brian Gorman,Target Field,"77 degrees, cloudy","5 mph, Out to CF"
33102.0,7.0,tor,2018-06-24,201801155,6.0,ana,Laz Diaz,Manny Gonzalez,Andy Fletcher,Todd Tichenor,Angel Stadium,"75 degrees, sunny","7 mph, Out to CF"
19535.0,0.0,ana,2018-06-25,201801156,2.0,kca,Jordan Baker,Greg Gibson,Jerry Layne,Vic Carapazza,Kauffman Stadium,"84 degrees, partly cloudy","13 mph, R to L"
6105.0,5.0,ari,2018-06-25,201801157,9.0,mia,Phil Cuzzi,Dan Bellino,Tom Hallion,Adam Hamari,Marlins Park,"86 degrees, partly cloudy","10 mph, In from CF"
41750.0,1.0,chn,2018-06-25,201801158,2.0,lan,Bill Miller,Todd Tichenor,Alan Porter,Angel Hernandez,Dodger Stadium,"73 degrees, clear","6 mph, L to R"
27851.0,4.0,cin,2018-06-25,201801159,5.0,atl,Tom Woodring,Carlos Torres,Kerwin Danley,Paul Nauert,SunTrust Park,"71 degrees, partly cloudy","4 mph, In from LF"
42007.0,0.0,cle,2018-06-25,201801160,4.0,sln,Chris Guccione,Larry Vanover,David Rackley,Hunter Wendelstedt,Busch Stadium,"80 degrees, cloudy","11 mph, In from RF"
44136.0,4.0,nya,2018-06-25,201801161,2.0,phi,Mark Ripperger,Doug Eddings,Marty Foster,Joe West,Citizens Bank Park,"80 degrees, clear","10 mph, L to R"
19127.0,5.0,oak,2018-06-25,201801162,4.0,det,Ted Barrett,Lance Barksdale,Ryan Additon,Will Little,Comerica Park,"73 degrees, partly cloudy","11 mph, L to R"
22135.0,6.0,pit,2018-06-25,201801163,4.0,nyn,Fieldin Culbreth,CB Bucknor,Chris Conroy,Brian O'Nora,Citi Field,"79 degrees, partly cloudy","9 mph, In from LF"
23470.0,4.0,sdn,2018-06-25,201801164,7.0,tex,John Libka,Bill Welke,Lance Barrett,Tony Randazzo,Globe Life Park in Arlington,"94 degrees, clear","14 mph, R to L"
21202.0,5.0,sea,2018-06-25,201801165,3.0,bal,Eric Cooper,Gary Cederstrom,Cory Blaser,Stu Scheurwater,Oriole Park at Camden Yards,"82 degrees, partly cloudy","6 mph, In from CF"
28791.0,6.0,tor,2018-06-25,201801166,3.0,hou,Adrian Johnson,Tripp Gibson III,Brian Gorman,Chad Whitson,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
13624.0,0.0,was,2018-06-25,201801167,11.0,tba,Alfonso Marquez,Roberto Ortiz,Bruce Dreckman,Chad Fairchild,Tropicana Field,"72 degrees, dome","0 mph, None"
37366.0,1.0,ana,2018-06-26,201801168,9.0,bos,Gabe Morales,Ed Hickox,Jerry Meals,Chris Segal,Fenway Park,"76 degrees, clear","18 mph, Out to LF"
6159.0,5.0,ari,2018-06-26,201801169,3.0,mia,Dan Bellino,Tom Hallion,Adam Hamari,Phil Cuzzi,Marlins Park,"78 degrees, roof closed","0 mph, None"
53904.0,9.0,chn,2018-06-26,201801170,4.0,lan,Todd Tichenor,Alan Porter,Angel Hernandez,Bill Miller,Dodger Stadium,"72 degrees, clear","5 mph, Out to CF"
28356.0,5.0,cin,2018-06-26,201801171,3.0,atl,Carlos Torres,Kerwin Danley,Paul Nauert,Tom Woodring,SunTrust Park,"87 degrees, partly cloudy","6 mph, Out to LF"
40288.0,2.0,cle,2018-06-26,201801172,11.0,sln,Larry Vanover,David Rackley,Hunter Wendelstedt,Chris Guccione,Busch Stadium,"69 degrees, drizzle","10 mph, L to R"
36070.0,2.0,col,2018-06-26,201801173,3.0,sfn,Mike DiMuro,Mark Wegner,Jim Reynolds,John Tumpane,AT&T Park,"61 degrees, clear","15 mph, Out to CF"
